Product_Name,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Pavilion Core i5 11th Gen,4.3,6,0,₹67490,₹87280,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
MSI GL Core i7 7th Gen,3.5,6,1,₹59990,₹79257,Full HD LED Backlit Anti-glare Wideview Display for Better Visual Experience,NVIDIA Geforce GTX 1050 for Desktop Level Performance,8 GB DDR4 RAM,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/computer/q/u/6/msi-na-gaming-laptop-original-imaewuvq7gmqcfa3.jpeg?q=70
HP Pavilion x360 Core i3 8th Gen,4,59,9,₹58990,₹59129,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,1 TB HDD|8 GB SSD,https://rukminim1.flixcart.com/image/312/312/jtsz3bk0/computer/e/6/4/hp-na-2-in-1-laptop-original-imaff2qfhwz6vgq8.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP G8 Ryzen 3 Dual Core 3250U,3.6,68,6,₹31999,₹41610,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kyag87k0/computer/t/9/o/hp-245-g8-business-laptop-hp-original-imagajx7mhrfhgsq.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core AMD R5,4.5,115,15,₹59800,₹73544,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70
MSI Ryzen 7 Octa Core 5700U,4.3,146,15,₹52990,₹78990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/j/y/modern-15-a5m-280in-notebook-msi-original-imagghky6pgysr4f.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
HP 15s (2023) Intel Core i7 13th Gen,0,0,0,₹89800,₹102900,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/x/o/15-eg2091t-thin-and-light-laptop-hp-original-imagmf9fvrzr8y4d.jpeg?q=70
HP Spectre x360 (2023) OLED Eyesafe Intel Evo Core i7 13th Gen,0,0,0,₹137990,₹157376,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/k/h/ef2033tu-thin-and-light-laptop-hp-original-imagzf4zn6khkagn.jpeg?q=70
MSI Creator 15 Core i7 10th Gen,0,0,0,₹214990,₹223490,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/computer/y/e/h/msi-na-gaming-laptop-original-imafw3zfjxfxmxbe.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP Intel Core i5 10th Gen,5,2,1,₹126000,₹152042,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/d/y/-original-imagp7pfj54qmrty.jpeg?q=70
MSI GS66 Core i7 11th Gen,0,0,0,₹195490,₹235990,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/computer/w/m/g/na-notebook-msi-original-imag4sh33sdvnkgh.jpeg?q=70
HP 14s Core i5 11th Gen,4.2,273,24,₹57990,₹74990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/v/r/y/hp-original-imaftyzqdczawzqt.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
HP Pavilion Intel Core i7 11th Gen,0,0,0,₹89990,₹102500,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70
HP Ryzen 7 Octa Core 5800U,0,0,0,₹94500,₹110990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/v/3/7/-original-imagdsjsjszc65fh.jpeg?q=70
HP Ryzen 5 Hexa Core 5600U,0,0,0,₹82500,₹90500,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/v/3/7/-original-imagdsjsjszc65fh.jpeg?q=70
Lenovo IdeaPad Ryzen 7 Octa Core 5800H,4.4,75,8,₹72990,₹116090,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
HP 15,4.5,1250,158,₹59400,₹70170,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kq8dua80/computer/s/2/v/na-gaming-laptop-hp-original-imag4agxntky6zuv.jpeg?q=70
HP Pavilion Core i5 12th Gen,0,0,0,₹69499,₹91499,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4fxh8w0/computer/l/z/l/-original-imagfc54dyvevngu.jpeg?q=70
HP Core i5 13th Gen,0,0,0,₹66890,₹75059,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/i/f/-original-imagpgzsk7rxgrrh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Victus Core i7 12th Gen,4.2,6,0,₹88540,₹105822,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70
HP HP Envy Ryzen 7 Octa Core 4700U,4.4,10,0,₹87499,₹109000,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kolsscw0/computer/w/p/g/na-2-in-1-laptop-hp-original-imag3ff2hphu2zmy.jpeg?q=70
HP Pavilion x360 Core i5 12th Gen,4.5,35,1,₹75070,₹95971,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/r/5/-original-imagp7pgeg7g6zyy.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Pentium Quad Core,4.2,1810,236,₹31400,₹38500,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/j/g/-original-imagp8xzcrqaqykz.jpeg?q=70
HP Envy x360 Ryzen 5 Hexa Core 4500U,4.5,212,27,₹88000,₹88840,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/v/3/7/-original-imagdsjsjszc65fh.jpeg?q=70
HP Pavilion Intel Core i5 11th Gen,4.5,186,8,₹69990,₹83900,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
HP Victus Ryzen 7 Octa Core 5800H,4.4,12,1,₹87830,₹104091,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/computer/m/k/t/16-e0362ax-gaming-laptop-hp-original-imag8zh5mbczsxws.jpeg?q=70
HP Envy Core i7 11th Gen,0,0,0,₹155999,₹199400,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l12h1u80/computer/y/7/2/15-ep1085tx-thin-and-light-laptop-hp-original-imagcpryydzd3kfr.jpeg?q=70
HP Pavilion Ryzen 7 Octa Core 5825U,4.3,27,2,₹68999,₹85000,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/v/r/-original-imagp8xyguefuguw.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
HP Core i5 12th Gen,0,0,0,₹61380,₹71641,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/1/u/-original-imagp8xz5gyyut2y.jpeg?q=70
HP Spectre Intel Core i7 11th Gen,3,4,1,₹150000,₹154289,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kit6hzk0/computer/y/z/m/hp-original-imafyghukwnstk2g.jpeg?q=70
HP Core i5 12th Gen,0,0,0,₹76900,₹99500,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/q/r/victus-15-fa-gaming-laptop-hp-original-imagpyfc64s6wwpb.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP Core i7 13th Gen,0,0,0,₹90500,₹104000,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/c/p/pavilion-x360-2-in-1-2-in-1-laptop-hp-original-imagpjv5vncef844.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5500U,4.4,587,74,₹52999,₹67931,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/u/f/-original-imagp8xzzgzhf22u.jpeg?q=70
HP Victus Core i7 11th Gen,4.4,46,4,₹107999,₹125142,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
HP Spectre Core i7 12th Gen,0,0,0,₹147499,₹174237,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/s/n/spectre-x360-13-notebook-hp-original-imagg4fa4ng9axqx.jpeg?q=70
HP Pavilion Aero Ryzen 5 Hexa Core 5600U,4.2,149,24,₹78000,₹89200,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/t/i/q/13-be0030au-thin-and-light-laptop-hp-original-imag5ve48nfchxnf.jpeg?q=70
HP Pavilion Plus Creator Eyesafe (2023) Intel Core i5 12th Gen,0,0,0,₹80070,₹88122,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/e/s/14-eh0025tu-thin-and-light-laptop-hp-original-imaghq8jbmgckbew.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Victus Core i5 12th Gen,4,4,0,₹76000,₹90058,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70
HP Core i5 13th Gen,0,0,0,₹72999,₹85999,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/i/f/-original-imagpgzsk7rxgrrh.jpeg?q=70
HP Pavilion Intel Core i7 11th Gen,3.7,18,5,₹78999,₹99990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2tcfbk0/computer/i/y/t/14-dy1050tu-thin-and-light-laptop-hp-original-image2tcbjscezyj.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Victus Ryzen 7 Octa Core 5800H,4.3,10,1,₹74990,₹92395,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70
HP OMEN Core i7 12th Gen,0,0,0,₹155499,₹160381,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
HP Victus Core i7 11th Gen,4.4,46,4,₹107999,₹125142,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
HP Pavilion Gaming Core i7 11th Gen,4.5,16,2,₹101900,₹107500,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
HP 14s Ryzen 3 Quad Core 4300U,4.4,1445,181,₹53500,₹53900,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kgzg8sw0/computer/z/j/j/hp-14s-fr0009au-laptop-original-imafx3rhqwgwzwgy.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core 5600H,0,0,0,₹73500,₹88900,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
HP Core i7 11th Gen,0,0,0,₹92999,₹99999,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt7jv680/computer/u/x/p/13-bb0078tu-thin-and-light-laptop-hp-original-imag6mfs3zhjrhbd.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core 4600H,4.5,358,37,₹63500,₹74555,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/klb78nk0/computer/i/a/5/na-hp-original-imagygvjzzmgb6qk.jpeg?q=70
HP Envy x360 Core i5 11th Gen,3.6,25,2,₹102000,₹105900,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/khnqqa80/computer/f/j/q/hp-original-imafxmf4quzduemy.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP Envy x360 Ryzen 5 Hexa Core 4500U,0,0,0,₹81500,₹110000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/computer/m/m/h/hp-original-imafwbkd75vbewgf.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core AMD R5,4.5,403,62,₹75500,₹81500,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwdv3bk0/computer/r/m/c/15-ec2145ax-gaming-laptop-hp-original-imag92vp9cznphgg.jpeg?q=70
HP 247 G8 Ryzen 5 Dual Core AMD Ryzen 5 3500U,0,0,0,₹34899,₹63426,AMD Ryzen 5 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/1/2/245-g8-notebook-hp-original-imagnyeszwpsmabc.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
HP OMEN Core i7 11th Gen,4.1,9,1,₹125500,₹142900,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
HP Pavilion Gaming Ryzen 7 Octa Core AMD R7,4.4,440,39,₹79999,₹92406,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70
HP Victus Ryzen 7 Octa Core 5800H,0,0,0,₹92990,₹121677,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
MSI Core i5 13th Gen,1.7,3,0,₹61990,₹77990,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/y/7/-original-imagnqmwwaznaz5e.jpeg?q=70
HP Pavilion x360 Core i7 12th Gen,0,0,0,₹92890,₹100807,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/r/t/14-ek0088tu-thin-and-light-laptop-hp-original-imagh89bdga9fcys.jpeg?q=70
HP 15s Intel Core i9 11th Gen,0,0,0,₹205500,₹245400,Intel Core i9 Processor (11th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l12h1u80/computer/y/7/2/15-ep1085tx-thin-and-light-laptop-hp-original-imagcpryydzd3kfr.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Victus Core i5 11th Gen,4.4,388,57,₹81900,₹88900,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/h/o/-original-imagggyq3zzqggpz.jpeg?q=70
HP Pavilion Intel Core i5 11th Gen,4.2,22,3,₹79000,₹85000,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70
HP Intel Core i5 11th Gen,4.3,1661,136,₹61000,₹64011,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/v/r/y/hp-original-imaftyzqzbyerzgt.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP HP 250 G7 Core i5 10th Gen,0,0,0,₹54800,₹76800,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l48s9zk0/computer/q/u/t/250-g7-laptop-notebook-hp-original-imagf6n8stwdjfqj.jpeg?q=70
HP OMEN 15 Ryzen 7 Octa Core AMD R7,4.5,610,72,₹112000,₹124505,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
HP Pavilion Intel Core i5 12th Gen,3.8,16,3,₹86000,0,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/computer/9/5/2/eg2036tu-thin-and-light-laptop-hp-original-imagduyqdgd5gtas.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
HP Pavilion x360 Core i3 11th Gen,4.3,149,16,₹60000,₹65853,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kevpwnk0/computer/k/u/3/hp-original-imafvgsb3zhg3g2k.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core 4600H,4.6,35,6,₹71000,₹86900,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70
HP Pavilion Core i5 13th Gen,0,0,0,₹76349,₹83704,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/v/1/pavilion-thin-and-light-laptop-hp-original-imagptxhsxpkw2rz.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
